,sectors_list,symbols_list
6926,Technology,PROL.PA
6927,Technology,PRO
6928,Technology,PRSP
6929,Technology,PRSS
6930,Technology,PRTH
6931,Technology,PSDO
6932,Technology,PSTG
6933,Technology,PS
6934,Technology,PTC
6935,Technology,PVTL
6936,Technology,PWFL
6937,Technology,PXLW
6938,Technology,QADA
6939,Technology,QADB
6940,Technology,QCOM
6941,Technology,QLYS
6942,Technology,QMCO
6943,Technology,QRVO
6944,Technology,QTWO
6945,Technology,QUIK
6946,Technology,QUMU
6947,Technology,RAMP
6948,Technology,RBCN
6949,Technology,RDCM
6950,Technology,RDL.TO
6951,Technology,RDVT
6952,Technology,RDWR
6953,Technology,RED.LS
6954,Technology,REFR
6955,Technology,RELL
6956,Technology,RESN
6957,Technology,RGSE
6958,Technology,RHT
6959,Technology,RIB.PA
6960,Technology,RIOT
6961,Technology,RMBS
6962,Technology,RMNI
6963,Technology,RNG
6964,Technology,ROG
6965,Technology,ROOD.AS
6966,Technology,RPAY
6967,Technology,RPD
6968,Technology,RP
6969,Technology,RSSS
6970,Technology,RST
6971,Technology,RSYS
6972,Technology,RTEC
6973,Technology,RUBI
6974,Technology,RUN
6975,Technology,SABR
6976,Technology,SAIC
6977,Technology,SAIL
6978,Technology,SANM
6979,Technology,SAP
6980,Technology,SATS
6981,Technology,SCKT
6982,Technology,SCON
6983,Technology,SCSC
6984,Technology,SCWX
6985,Technology,SEAC
6986,Technology,SEDG
6987,Technology,SESL.PA
6988,Technology,SFLY
6989,Technology,SFUN
6990,Technology,SGH
6991,Technology,SGLB
6992,Technology,SGMA
6993,Technology,SHOP.TO
6994,Technology,SHOP
6995,Technology,SHSP
6996,Technology,SIGM
6997,Technology,SII.PA
6998,Technology,SILC
6999,Technology,SIMO
7000,Technology,SLAB
7001,Technology,SLP
7002,Technology,SMAR
7003,Technology,SMCI
7004,Technology,SMIT
7005,Technology,SMSI
7006,Technology,SMTC
7007,Technology,SMTX
7008,Technology,SNC.LS
7009,Technology,SNCR
7010,Technology,SNE
7011,Technology,SNPS
7012,Technology,SNX
7013,Technology,SOA.PA
7014,Technology,SOFO
7015,Technology,SOI.PA
7016,Technology,SOL
7017,Technology,SONM
7018,Technology,SONO
7019,Technology,SOP.PA
7020,Technology,SPA
7021,Technology,SPI
7022,Technology,SPLK
7023,Technology,SPNS
7024,Technology,SPRT
7025,Technology,SPSC
7026,Technology,SPWR
7027,Technology,SQI.PA
7028,Technology,SQNS
7029,Technology,SQ
7030,Technology,SREV
7031,Technology,SSNC
7032,Technology,SSNT
7033,Technology,SSTI
7034,Technology,SSYS
7035,Technology,STM.PA
7036,Technology,STMP
7037,Technology,STM
7038,Technology,STNE
7039,Technology,STX
7040,Technology,ST
7041,Technology,SUNW
7042,Technology,SVMK
7043,Technology,SW.TO
7044,Technology,SWCH
7045,Technology,SWIR
7046,Technology,SWI
7047,Technology,SWKS
7048,Technology,SWP.PA
7049,Technology,SYKE
7050,Technology,SYMC
7051,Technology,SYNA
7052,Technology,SYNC
7053,Technology,SYNT
7054,Technology,TACT
7055,Technology,TAIT
7056,Technology,TAOP
7057,Technology,TC.TO
7058,Technology,TCCO
7059,Technology,TCS.TO
7060,Technology,TCX
7061,Technology,TDC
7062,Technology,TDY
7063,Technology,TEAM
7064,Technology,TECD
7065,Technology,TEL
7066,Technology,TENB
7067,Technology,TER
7068,Technology,TES.PA
7069,Technology,TESS
7070,Technology,TIE.AS
7071,Technology,TIVO
7072,Technology,TLND
7073,Technology,TLRA
7074,Technology,TNAV
7075,Technology,TOM2.AS
7076,Technology,TRMB
7077,Technology,TRT
7078,Technology,TSEM
7079,Technology,TSM
7080,Technology,TSRI
7081,Technology,TSS
7082,Technology,TTD
7083,Technology,TTEC
7084,Technology,TTMI
7085,Technology,TUFN
7086,Technology,TWEKA.AS
7087,Technology,TXN
7088,Technology,TYL
7089,Technology,TYPE
7090,Technology,TZOO
7091,Technology,UBER
7092,Technology,UCTT
7093,Technology,UEIC
7094,Technology,UEPS
7095,Technology,UIS
7096,Technology,UI
7097,Technology,ULTI
7098,Technology,UMC
7099,Technology,UPLD
7100,Technology,UR.TO
7101,Technology,USATP
7102,Technology,USAT
7103,Technology,USIO
7104,Technology,UTSI
7105,Technology,VCM.TO
7106,Technology,VCRA
7107,Technology,VDLO.PA
7108,Technology,VECO
7109,Technology,VERB
7110,Technology,VERI
7111,Technology,VHC
7112,Technology,VIAV
7113,Technology,VICR
7114,Technology,VIOT
7115,Technology,VISL
7116,Technology,VJET
7117,Technology,VMW
7118,Technology,VMX.PA
7119,Technology,VNET
7120,Technology,VPG
7121,Technology,VRNS
7122,Technology,VRNT
7123,Technology,VRSN
7124,Technology,VRTU
7125,Technology,VSAT
7126,Technology,VSH
7127,Technology,VSLR
7128,Technology,VUZI
7129,Technology,VVPR
7130,Technology,WATT
7131,Technology,WAVE.PA
7132,Technology,WB
7133,Technology,WDAY
7134,Technology,WDC
7135,Technology,WEB
7136,Technology,WEI
7137,Technology,WEX
7138,Technology,WISA
7139,Technology,WIT
7140,Technology,WIX
7141,Technology,WK
7142,Technology,WLN.PA
7143,Technology,WORK
7144,Technology,WRTC
7145,Technology,WSTG
7146,Technology,WSTL
7147,Technology,WTRH
7148,Technology,WTT
7149,Technology,WYY
7150,Technology,XCRA
7151,Technology,XCT.TO
7152,Technology,XELA
7153,Technology,XFAB.PA
7154,Technology,XGTI
7155,Technology,XLNX
7156,Technology,XPLR
7157,Technology,XRX
7158,Technology,XSPA
7159,Technology,YAYO
7160,Technology,YEXT
7161,Technology,ZAYO
7162,Technology,ZBRA
7163,Technology,ZDGE
7164,Technology,ZENT.BR
7165,Technology,ZEN
7166,Technology,ZIXI
7167,Technology,ZI
7168,Technology,ZS
7169,Technology,ZUO
7170,Utilities,ABIO.PA
7171,Utilities,AEE
7172,Utilities,AEP
7173,Utilities,AES
7174,Utilities,AGR
7175,Utilities,ALA.TO
7176,Utilities,ALE
7177,Utilities,ALGBE.PA
7178,Utilities,ALGEP.PA
7179,Utilities,ALHEO.PA
7180,Utilities,ALMET.PA
7181,Utilities,ALVER.PA
7182,Utilities,APU
7183,Utilities,AQN.TO
7184,Utilities,AQN
7185,Utilities,ARTNA
7186,Utilities,ATO
7187,Utilities,ATP.TO
7188,Utilities,AT
7189,Utilities,AVA
7190,Utilities,AWK
7191,Utilities,AWR
7192,Utilities,AY
7193,Utilities,AZRE
7194,Utilities,BEP
7195,Utilities,BIP
7196,Utilities,BKH
7197,Utilities,BLX.TO
7198,Utilities,CAFD
7199,Utilities,CDZI
7200,Utilities,CEPU
7201,Utilities,CIG
7202,Utilities,CMS
7203,Utilities,CNP
7204,Utilities,CPK
7205,Utilities,CPX.TO
7206,Utilities,CREG
7207,Utilities,CTWS
7208,Utilities,CU.TO
7209,Utilities,CWCO
7210,Utilities,CWEN-A
7211,Utilities,CWEN
7212,Utilities,CWT
7213,Utilities,CZZ
7214,Utilities,DTE
7215,Utilities,DTQ
7216,Utilities,DTV
7217,Utilities,DUKH
7218,Utilities,DUK
7219,Utilities,DYN
7220,Utilities,D
7221,Utilities,EAB
7222,Utilities,EBR-B
7223,Utilities,EBR
7224,Utilities,EDF.PA
7225,Utilities,EDN
7226,Utilities,EDP.LS
7227,Utilities,EDPR.LS
7228,Utilities,ED
7229,Utilities,EE
7230,Utilities,EIX
7231,Utilities,ELEC.PA
7232,Utilities,ELI.BR
7233,Utilities,ELJ
7234,Utilities,ELLO
7235,Utilities,EMA.TO
7236,Utilities,ENGI.PA
7237,Utilities,ENIA
7238,Utilities,ENIC
7239,Utilities,ENJ
7240,Utilities,ES
7241,Utilities,ETR
7242,Utilities,ETX.TO
7243,Utilities,EVRG
7244,Utilities,EXC
7245,Utilities,FE
7246,Utilities,FTS.TO
7247,Utilities,FTS
7248,Utilities,GWRS
7249,Utilities,GXP
7250,Utilities,H.TO
7251,Utilities,HE
7252,Utilities,HNP
7253,Utilities,IDA
7254,Utilities,INE.TO
7255,Utilities,IPLDP
7256,Utilities,JE.TO
7257,Utilities,JE
7258,Utilities,KEN
7259,Utilities,KEP
7260,Utilities,LNT
7261,Utilities,MGEE
7262,Utilities,MLEDR.PA
7263,Utilities,MSEX
7264,Utilities,MXG.TO
7265,Utilities,NEE
7266,Utilities,NEOEN.PA
7267,Utilities,NEP
7268,Utilities,NFE
7269,Utilities,NGG
7270,Utilities,NI
7271,Utilities,NJR
7272,Utilities,NPI.TO
7273,Utilities,NRG
7274,Utilities,NSE.AS
7275,Utilities,NWE
7276,Utilities,NWN
7277,Utilities,OEG
7278,Utilities,OGE
7279,Utilities,OGS
7280,Utilities,ORA
7281,Utilities,OTTR
7282,Utilities,PAM
7283,Utilities,PCG
7284,Utilities,PCYO
7285,Utilities,PEGI
7286,Utilities,PEG
7287,Utilities,PICO
7288,Utilities,PIF.TO
7289,Utilities,PNM
7290,Utilities,PNW
7291,Utilities,POR
7292,Utilities,PPL
7293,Utilities,RENE.LS
7294,Utilities,RGCO
7295,Utilities,RNW.TO
7296,Utilities,RUI.PA
7297,Utilities,SBS
7298,Utilities,SEV.PA
7299,Utilities,SJI
7300,Utilities,SJW
7301,Utilities,SKYS
7302,Utilities,SO
7303,Utilities,SPB.TO
7304,Utilities,SPH
7305,Utilities,SPKEP
7306,Utilities,SPKE
7307,Utilities,SRE
7308,Utilities,SR
7309,Utilities,SWX
7310,Utilities,SXI.TO
7311,Utilities,TA.TO
7312,Utilities,TAC
7313,Utilities,TERP
7314,Utilities,TGS
7315,Utilities,UGI
7316,Utilities,UTL
7317,Utilities,VLTSA.PA
7318,Utilities,VST
7319,Utilities,VVC
7320,Utilities,WAAS
7321,Utilities,WEC
7322,Utilities,WGL
7323,Utilities,WR
7324,Utilities,WTRG
7325,Utilities,WTR
7326,Utilities,XEL
7327,Utilities,YORW
